CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: 1.3748616725981875
Peso [1]: 0.3748616725981888
Peso [2]: -1.5326403294834812
Peso [3]: -0.5326403294834806
Peso [4]: 2.374861672598188
Peso [4]: 2.374861672598188
Peso [6]: -0.4673596705165193
Peso [7]: 1.5326403294834812
Peso [4]: 2.374861672598188
Peso [7]: 1.5326403294834812
Peso [10]: -2.374861672598188
Peso [7]: 1.5326403294834812
Peso [7]: 1.5326403294834812
Peso [4]: 2.374861672598188
Peso [6]: -0.4673596705165193
Peso [1]: 0.3748616725981888
Peso [6]: -0.4673596705165193
Peso [17]: -0.3748616725981888
Peso [6]: -0.4673596705165193
Peso [7]: 1.5326403294834812
Peso [0]: 1.3748616725981875
Peso [6]: -0.4673596705165193
Peso [4]: 2.374861672598188
Peso [17]: -0.3748616725981888
Peso [6]: -0.4673596705165193
Peso [17]: -0.3748616725981888
Peso [6]: -0.4673596705165193
Peso [0]: 1.3748616725981875
Peso [6]: -0.4673596705165193
Peso [1]: 0.3748616725981888
Peso [30]: 0.4673596705165193
Peso [0]: 1.3748616725981875
Peso [3]: -0.5326403294834806
Peso [4]: 2.374861672598188
Peso [34]: 0.5326403294834806
Peso [7]: 1.5326403294834812
Peso [2]: -1.5326403294834812
Peso [37]: -1.3748616725981875
Peso [37]: -1.3748616725981875
Peso [17]: -0.3748616725981888
Peso [17]: -0.3748616725981888
Peso [0]: 1.3748616725981875
Peso [7]: 1.5326403294834812
Peso [3]: -0.5326403294834806
Peso [34]: 0.5326403294834806
Peso [7]: 1.5326403294834812
Peso [6]: -0.4673596705165193
Peso [37]: -1.3748616725981875
Peso [4]: 2.374861672598188
Peso [7]: 1.5326403294834812
Peso [3]: -0.5326403294834806
Peso [34]: 0.5326403294834806
Peso [7]: 1.5326403294834812
Peso [7]: 1.5326403294834812
Peso [37]: -1.3748616725981875
Peso [0]: 1.3748616725981875
Peso [30]: 0.4673596705165193
Peso [3]: -0.5326403294834806
Peso [3]: -0.5326403294834806
Peso [0]: 1.3748616725981875
Peso [30]: 0.4673596705165193
Peso [30]: 0.4673596705165193
Peso [17]: -0.3748616725981888

Perceptron: 2
Peso [0]: 0.8392559050656783
Peso [1]: -0.16074409493432168
Peso [2]: 1.1553432686043255
Peso [3]: 0.15534326860432585
Peso [4]: -1.1607440949343235
Peso [1]: -0.16074409493432168
Peso [6]: -0.15534326860432585
Peso [7]: -1.1553432686043255
Peso [1]: -0.16074409493432168
Peso [6]: -0.15534326860432585
Peso [10]: 0.16074409493432168
Peso [6]: -0.15534326860432585
