CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: -1.3147077106768619
Peso [1]: -1.2375335601854491
Peso [2]: 2.166332229670342
Peso [3]: 4.279797813617496
Peso [4]: -0.6611239397271523
Peso [5]: -3.682674644240254
Peso [6]: -1.4114493909760337
Peso [7]: -1.6344940110111004
Peso [8]: -1.454869759498364
Peso [9]: -3.26825386580203
Peso [10]: 2.672667887542626
Peso [11]: -2.2359218618975003
Peso [12]: -1.1098050919395865
Peso [13]: -1.9950827401204927
Peso [14]: -3.1408962050416807
Peso [15]: -3.948467565467784
Peso [16]: -2.7931192640403038
Peso [17]: 0.2298652896854339
Peso [16]: -2.7931192640403038
Peso [19]: -3.1198118486372253
Peso [20]: -1.4084222601572074
Peso [21]: -2.140896205041688
Peso [22]: -1.9484675654677825
Peso [23]: 0.6874067260983728
Peso [24]: -2.324784266588293
Peso [25]: 1.6550747221938462
Peso [26]: -4.13740501398601
Peso [27]: -2.4221433886060173
Peso [28]: -1.140896205041678
Peso [29]: -1.2512946610951372
Peso [30]: 2.267154293846239
Peso [31]: -2.3081390121326386
Peso [32]: 1.1965853748877835
Peso [33]: -3.777259232579509
Peso [34]: -2.307154568250779
Peso [28]: -1.140896205041678
Peso [36]: 1.9924541878768736
Peso [37]: 1.0399745693546503
Peso [38]: 2.187717638804515
Peso [39]: 0.11714871984606767
Peso [40]: 2.821109904707431
Peso [41]: -1.4397365539548022
Peso [42]: -0.6657616032799571
Peso [43]: 1.6657616032799603
Peso [44]: -2.712734698105464
Peso [45]: -2.789908848596873
Peso [46]: -1.6032285437095186
Peso [47]: 1.3459753029457182
Peso [48]: -1.9332876583954768
Peso [49]: -1.1593594092493775
Peso [50]: 2.1593594092493675
Peso [9]: -3.26825386580203
Peso [52]: -2.268253865802032
Peso [53]: -4.345428016293423
Peso [54]: 3.465488214039269
Peso [55]: -1.5199481383587699
Peso [56]: 1.0706948749712284
Peso [57]: 3.703388193159221
Peso [58]: 3.31477424683515
Peso [59]: -1.7049998914471536
Peso [60]: 2.20526809243921
Peso [61]: 2.1098050919395916
Peso [62]: 0.3193517136154193

Perceptron: 2
Peso [0]: 1.888069348725039
Peso [1]: -0.5923823032716421
Peso [2]: -1.9877395061446121
Peso [3]: -0.8567717259039298
Peso [4]: -1.479892189187988
Peso [5]: 1.5685604842950174
Peso [6]: -0.5751806311243085
Peso [7]: 1.834637181242303
Peso [8]: -1.5627188088191475
Peso [9]: 1.300239712808102
Peso [10]: -0.076639823907836
Peso [11]: -0.1444198238309897
Peso [12]: -1.0867197832862907
Peso [13]: 1.0063502069191474
Peso [14]: 0.9182464921323237
Peso [15]: -0.6463281197091677
Peso [16]: 1.3198032496828194
Peso [17]: -0.5408628974216452
Peso [18]: -0.6801967503171822
Peso [19]: -0.5947991228991143
Peso [20]: -0.5295830338913462
Peso [14]: 0.9182464921323237
Peso [15]: -0.6463281197091677
Peso [23]: 0.49050161210072224
Peso [24]: 1.202896661203736
Peso [25]: -1.064838851260187
Peso [26]: 1.4170018497485322
Peso [27]: -0.4718367127536897
Peso [14]: 0.9182464921323237
Peso [29]: 1.0684878570186378
Peso [30]: 0.42174701709192436
Peso [31]: 1.7433012793183504
Peso [32]: 1.456002229979711
Peso [33]: 0.07506135501567876
Peso [34]: 0.8896673188538813
Peso [35]: -0.08175350786767716
Peso [36]: 0.9767923435748949
Peso [37]: 0.3212883879164939
Peso [38]: -1.1934184769679634
Peso [39]: 0.8408367359198201
Peso [40]: 0.028321340384947744
Peso [41]: 1.5399642598939651
Peso [42]: -1.0621899709929599
Peso [43]: -0.9378100290070386
Peso [44]: -0.6172368470195534
Peso [45]: 1.8632148049771147
Peso [46]: -0.5423480356553202
Peso [47]: 0.008757803510233145
Peso [48]: -0.5100194970166313
Peso [49]: 0.8542007181170193
Peso [50]: -0.8542007181170193
Peso [51]: 0.3002397128081031
Peso [51]: 0.3002397128081031
Peso [53]: 1.7806913648047724
Peso [54]: 0.5917259544872906
Peso [55]: 1.0259137437938648
Peso [56]: -0.5713336281632471
Peso [57]: -0.9692618399875788
Peso [58]: -1.882778341851832
Peso [59]: -1.4787006394530726
Peso [60]: -1.9576671532160679
Peso [61]: 1.0867197832862907
Peso [62]: -0.29150982724578195

Perceptron: 3
Peso [0]: -0.661919671812606
Peso [1]: -2.204612875684144
Peso [2]: -1.5440873464632805
Peso [3]: 1.4805999295484287
Peso [4]: -2.8048921960163757
Peso [5]: -3.1310172411801838
Peso [6]: -2.2216017390789413
Peso [7]: -0.8817264864813318
Peso [8]: -1.6960844912535893
Peso [9]: -1.4206271547107698
Peso [10]: 2.8648649708540623
Peso [11]: -0.9722582430681596
Peso [12]: -0.8621560322145476
Peso [13]: -1.7909540161314923
Peso [14]: -1.376990637692881
Peso [15]: -1.2008203400420399
Peso [16]: -0.6173309634840869
Peso [17]: 0.5099376912699798
Peso [16]: -0.6173309634840869
Peso [19]: -1.128308302540668
Peso [20]: -0.09824190387715387
Peso [21]: -0.3769906376928807
Peso [22]: -0.20082034004204147
Peso [23]: 1.359107326884212
Peso [24]: 0.4020854554513788
Peso [25]: 2.9107384152416134
Peso [26]: -1.082434858153117
Peso [27]: -0.8522502047559636
Peso [21]: -0.3769906376928807
Peso [29]: -0.7646227130949982
Peso [30]: 0.6736922004315802
Peso [31]: 0.28582055832237957
Peso [32]: 1.9911773268859352
