CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: -1.1175117651413535
Peso [0]: -1.1175117651413535
Peso [2]: 2.2863540247144343
Peso [3]: 3.924685006899876
Peso [4]: -0.5411021446830586
Peso [5]: -3.4416027469847488
Peso [6]: -1.3090207612807214
Peso [7]: -1.4548912308243755
Peso [8]: -1.203213889643368
Peso [9]: -3.034191161295809
Peso [10]: 2.431595990287121
Peso [11]: -1.924685006899872
Peso [12]: -0.8318664357133707
Peso [13]: -1.7434268702654967
Peso [14]: -2.9612934248549574
Peso [15]: -3.696811695612785
Peso [9]: -3.034191161295809
Peso [17]: 0.5411021446830586
Peso [9]: -3.034191161295809
Peso [19]: -2.841873192411
Peso [20]: -1.1567663903022114
Peso [21]: -1.9612934248549583
Peso [22]: -1.6968116956127866
Peso [17]: 0.5411021446830586
Peso [24]: -2.0731283967332943
Peso [25]: 1.4315959902871196
Peso [26]: -3.8418731924110037
Peso [27]: -2.188080684099796
Peso [28]: -0.9612934248549555
Peso [29]: -1.5292333173213517
Peso [30]: 2.3695829235415533
Peso [31]: -2.2057103824373248
Peso [32]: 1.2990140045830958
Peso [33]: -3.974455178115021
Peso [34]: -2.05549869839578
Peso [28]: -0.9612934248549555
Peso [36]: 1.7689754559701445
Peso [37]: 0.8760768225905533
Peso [38]: 1.946645741549006
Peso [39]: -0.12392317740944202
Peso [40]: 2.62391395917193
Peso [41]: -1.1880806840998062
Peso [28]: -0.9612934248549555
Peso [43]: 1.9612934248549583
Peso [44]: -2.4786719935992427
Peso [44]: -2.4786719935992427
Peso [46]: -1.3691658392033057
Peso [47]: 1.623913959171933
Peso [48]: -2.156766390302202
Peso [7]: -1.4548912308243755
Peso [50]: 2.4548912308243707
Peso [9]: -3.034191161295809
Peso [52]: -2.034191161295811
Peso [53]: -4.034191161295813
Peso [54]: 3.7434268702654943
Peso [13]: -1.7434268702654967
Peso [56]: 0.7927562187450128
Peso [57]: 3.348275386441587
Peso [58]: 3.4786719935992463
Peso [59]: -1.5411021446830562
Peso [60]: 2.369165839203306
Peso [61]: 1.8318664357133734
Peso [62]: -0.05335425845099174

Perceptron: 2
Peso [0]: 1.7013662548466033
Peso [1]: -0.29863374515340524
Peso [2]: -1.6939909480263775
Peso [3]: -0.5825867046604069
Peso [4]: -1.1861436310697533
Peso [5]: 1.3806658406816663
Peso [6]: -0.2696311003584203
Peso [7]: 1.6597350600115173
Peso [8]: -1.367061600978729
Peso [9]: 1.5076978932961704
Peso [10]: 0.11125481970551802
Peso [11]: -0.4174132953395941
Peso [12]: -0.880453152533139
Peso [13]: 1.2020074147595659
Peso [14]: 0.7433443709015376
Peso [15]: -0.45067091186874875
Peso [9]: 1.5076978932961704
Peso [17]: -0.8138563689302507
Peso [18]: -0.4923021067038272
Peso [19]: -0.38853249214596275
Peso [20]: -0.3339258260509271
Peso [14]: 0.7433443709015376
Peso [15]: -0.45067091186874875
Peso [23]: 0.18614363106975187
Peso [24]: 1.3985538690441544
Peso [25]: -0.8887451802944851
Peso [26]: 1.6114675078540353
Peso [27]: -0.26437853226562047
Peso [14]: 0.7433443709015376
Peso [29]: 0.8622212262654863
Peso [30]: 0.7272965478578127
Peso [31]: 2.048850810084238
Peso [32]: 1.7615517607455957
Peso [33]: 0.2617644488941151
Peso [34]: 1.0853245266943
Peso [35]: -0.25665562909846357
Peso [36]: 1.1528860145405981
Peso [37]: 0.028731379533174534
Peso [38]: -1.0055238333546133
Peso [39]: 1.028731379533175
Peso [40]: 0.21502443426338383
Peso [41]: 1.7356214677343835
Peso [42]: -1.256655629098463
Peso [43]: -0.7433443709015376
Peso [44]: -0.40977866653148365
Peso [45]: 1.5902213334685127
Peso [46]: -0.3348898551672501
Peso [40]: 0.21502443426338383
Peso [20]: -0.3339258260509271
Peso [49]: 0.6597350600115184
Peso [50]: -0.6597350600115184
Peso [51]: 0.5076978932961721
Peso [51]: 0.5076978932961721
Peso [9]: 1.5076978932961704
Peso [54]: 0.7979925852404425
Peso [13]: 1.2020074147595659
Peso [56]: -0.777600258916399
Peso [57]: -0.6950768187440558
Peso [58]: -1.5902213334685127
Peso [4]: -1.1861436310697533
Peso [60]: -1.6651101448327486
Peso [61]: 0.880453152533139
Peso [62]: -0.005523833354609333

Perceptron: 3
Peso [0]: -0.2683502491382506
Peso [1]: -2.26835024913825
Peso [2]: -1.6078247199173772
Peso [3]: 0.6135663648676474
Peso [4]: -2.8686295694704875
Peso [5]: -2.2291061320255516
Peso [6]: -2.2394656681454963
Peso [7]: -0.4422836194194271
Peso [8]: -1.840572853569077
Peso [9]: -1.5192420726387068
Peso [10]: 1.9629538616994306
Peso [11]: -0.6135663648676474
Peso [12]: -0.45242926366222214
Peso [13]: -1.93544237844698
Peso [14]: -0.9375477706309752
Peso [15]: -1.3453087023575274
Peso [9]: -1.5192420726387068
Peso [17]: 0.8686295694704912
Peso [9]: -1.5192420726387068
Peso [19]: -0.7185815339883401
Peso [20]: -0.2427302661926443
Peso [21]: 0.06245222936902468
Peso [22]: -0.34530870235753136
Peso [17]: 0.8686295694704912
Peso [24]: 0.25759709313588874
Peso [10]: 1.9629538616994306
Peso [19]: -0.7185815339883401
Peso [27]: -0.9508651226839056
Peso [21]: 0.06245222936902468
Peso [29]: -1.1743494816473246
Peso [30]: 0.6558282713650307
Peso [31]: 0.2679566292558323
Peso [32]: 1.9733133978193744
Peso [33]: -0.7082219978683966
Peso [34]: -1.9612246588038489
Peso [14]: -0.9375477706309752
Peso [36]: 1.1368872319806116
Peso [37]: 0.6365476077937129
Peso [38]: 1.3190624813393774
Peso [39]: -0.3634523922062836
Peso [40]: 0.7636144003497984
Peso [41]: -1.9508651226839075
Peso [42]: -1.9375477706309834
Peso [43]: 1.9375477706309834
Peso [44]: 1.8071641812670096
Peso [44]: 1.8071641812670096
Peso [46]: 1.7128398890380683
Peso [40]: 0.7636144003497984
Peso [48]: -1.2427302661926465
Peso [49]: -1.4422836194194297
Peso [50]: 1.4422836194194297
Peso [51]: 0.4807579273612903
Peso [51]: 0.4807579273612903
Peso [53]: -0.519242072638706
Peso [54]: 0.9354423784469751
Peso [13]: -1.93544237844698
Peso [56]: -0.1125605687058258
Peso [57]: 0.2138456851998887
Peso [58]: 0.1928358187329943
Peso [59]: -1.8686295694704924
Peso [60]: 0.2871601109619344
Peso [61]: 0.45242926366222214
Peso [62]: -0.6809375186606283

Perceptron: 4
Peso [0]: 0.3048732176733124
Peso [1]: 1.3048732176733133
Peso [2]: 0.10997649206723674
Peso [3]: 0.6649439276392446
Peso [4]: 0.9132287525861658
Peso [5]: 1.0509002328781714
Peso [6]: 0.05329307589362568
Peso [7]: 0.5275291641472167
Peso [8]: 0.3930577460246228
Peso [9]: -1.873280879377586
Peso [10]: -0.1215657043245018
Peso [11]: -0.6649439276392446
Peso [12]: 0.5250825068438357
Peso [13]: -0.485134633635255
Peso [14]: 1.0165237360233301
Peso [15]: -0.09593682585148978
Peso [16]: -0.8732808793775844
Peso [17]: -0.9132287525861658
Peso [16]: -0.8732808793775844
Peso [19]: -0.5455829646025032
Peso [20]: 0.1949917490532956
Peso [21]: -0.9834762639766731
Peso [15]: -0.09593682585148978
Peso [23]: 0.08677124741383883
Peso [24]: -0.7638481198409665
Peso [10]: -0.1215657043245018
Peso [19]: -0.5455829646025032
Peso [27]: 0.9871035063983546
Peso [21]: -0.9834762639766731
Peso [29]: 0.9936328764520568
Peso [30]: 0.19381116393499345
Peso [31]: -0.7662409628564267
Peso [32]: -0.12395854733996396
Peso [33]: -1.547975807617959
Peso [34]: 0.9894963494138145
Peso [21]: -0.9834762639766731
Peso [36]: -0.34422165079841116
Peso [37]: -1.557172176859775
Peso [38]: -1.2394024655848133
Peso [39]: -0.557172176859773
Peso [40]: -1.793867789549427
Peso [27]: 0.9871035063983546
Peso [42]: 0.016523736023329752
Peso [43]: -0.016523736023329752
Peso [44]: -2.437674406842316
Peso [45]: -0.4376744068423187
Peso [46]: -2.2293374551039835
Peso [47]: -0.7938677895494248
Peso [48]: -0.8050082509467023
Peso [49]: -0.47247083585278166
Peso [50]: 0.47247083585278166
Peso [9]: -1.873280879377586
Peso [16]: -0.8732808793775844
Peso [16]: -0.8732808793775844
Peso [54]: -0.5148653663647436
Peso [55]: -1.4851346336352533
Peso [56]: 0.6209819201911247
Peso [57]: 0.056588392726391316
Peso [58]: 1.4376744068423188
Peso [4]: 0.9132287525861658
Peso [60]: 0.22933745510397813
Peso [61]: 0.47491749315616333
Peso [62]: -0.239402465584814

Perceptron: 5
Peso [0]: -1.8392011450167935
Peso [0]: -1.8392011450167935
Peso [2]: 2.344587776789202
Peso [3]: 4.6200628890862045
Peso [4]: -3.9438405692995007
Peso [5]: -3.4669978603403986
Peso [6]: -3.5299483074812685
Peso [7]: -2.6586482464403285
Peso [8]: -3.814989391411323
Peso [9]: -4.557272711972791
Peso [10]: 3.00663074641292
Peso [11]: -4.6200628890862045
Peso [12]: -4.187171418579336
Peso [13]: -4.313941862692949
Peso [14]: -3.7358120273024236
Peso [15]: -2.7378256105492396
Peso [16]: -3.557272711972771
Peso [17]: 3.9438405692995007
Peso [9]: -4.557272711972791
Peso [19]: -3.6475385325068106
Peso [20]: -2.0339551509044265
Peso [21]: -1.7358120273024114
Peso [15]: -2.7378256105492396
Peso [23]: 1.9438405692995138
Peso [24]: -3.4389438827231396
Peso [10]: 3.00663074641292
Peso [26]: -4.647538532506829
Peso [27]: -1.8947397971530082
Peso [28]: -2.735812027302418
Peso [29]: -3.2289668080297322
Peso [30]: 4.125119845690004
Peso [31]: -3.3759934355822696
Peso [32]: 2.0695811935538035
Peso [33]: -2.5845880853659406
Peso [34]: -3.9576902442938837
Peso [14]: -3.7358120273024236
Peso [36]: 3.8260778478364648
Peso [37]: 0.7036799906953212
Peso [38]: 2.7592186428315295
Peso [39]: 1.7036799906953108
Peso [40]: 3.9163649258788764
Peso [41]: -3.8947397971530053
Peso [28]: -2.735812027302418
Peso [43]: 3.7358120273024236
Peso [44]: -2.254321956255163
Peso [44]: -2.254321956255163
Peso [46]: -1.3171121333685745
Peso [47]: 1.916364925878884
Peso [48]: -4.0339551509044105
Peso [49]: -3.6586482464403343
Peso [50]: 1.6586482464403158
Peso [16]: -3.557272711972771
Peso [52]: -2.5572727119727636
Peso [52]: -2.5572727119727636
Peso [54]: 3.313941862692944
Peso [55]: -3.313941862692944
Peso [56]: 2.4217515576512922
Peso [57]: 3.7247023133689
Peso [58]: 1.2543219562551595
Peso [59]: -1.9438405692995138
Peso [60]: 2.3171121333685782
Peso [61]: 2.187171418579341
Peso [38]: 2.7592186428315295

Perceptron: 6
Peso [0]: 2.610040509797697
Peso [0]: 2.610040509797697
Peso [2]: -2.412098904701261
Peso [3]: -0.6573895706814868
Peso [4]: 1.1749602448940009
Peso [5]: 0.8921265391979024
Peso [6]: 0.26679490787500637
Peso [7]: 0.6592236236645334
Peso [8]: 2.2761020231025197
Peso [9]: 1.7033537673429031
Peso [10]: -1.1289960482325878
Peso [11]: 2.6573895706814845
Peso [12]: 0.8372474451860356
Peso [13]: 1.0410665670508783
Peso [14]: 1.2811549932909803
Peso [15]: 1.6541706534760692
Peso [16]: 2.703353767342901
Peso [17]: -2.1749602448940033
Peso [18]: 0.7033537673429037
Peso [19]: 2.6003779361513413
Peso [20]: 0.565554907700487
Peso [21]: 2.281154993290977
Peso [22]: 0.6541706534760666
Peso [17]: -2.1749602448940033
Peso [24]: 0.7584677690983334
Peso [25]: -0.1289960482325893
Peso [26]: 0.6003779361513456
Peso [27]: 1.6008907047036811
Peso [14]: 1.2811549932909803
Peso [29]: 0.8739396326738157
Peso [30]: 0.5054853881843229
Peso [31]: 1.3837994004212295
Peso [32]: -1.5036644169096887
Peso [33]: 3.225709567474241
Peso [34]: 1.9755590733807782
Peso [14]: 1.2811549932909803
Peso [36]: -2.178179162099417
Peso [37]: -1.9407170167825065
Peso [38]: -1.9315672116884877
Peso [37]: -1.9407170167825065
Peso [40]: -1.2319718794241459
Peso [41]: 0.6008907047036823
Peso [14]: 1.2811549932909803
Peso [43]: -0.2811549932909824
Peso [44]: 1.5150747358928236
Peso [44]: 1.5150747358928236
Peso [46]: 1.4691105392314106
Peso [40]: -1.2319718794241459
Peso [48]: 1.5655549077004844
Peso [49]: 2.659223623664528
Peso [50]: -1.6592236236645304
Peso [9]: 1.7033537673429031
Peso [18]: 0.7033537673429037
Peso [9]: 1.7033537673429031
Peso [54]: -3.0410665670508825
Peso [55]: 2.041066567050874
Peso [56]: -2.03403027432771
Peso [57]: -2.2223093057777903
Peso [58]: -0.5150747358928256
Peso [59]: 0.17496024489400508
Peso [60]: -0.46911053923140916
Peso [61]: -1.83724744518602
Peso [62]: 0.06843278831150376

Perceptron: 7
Peso [0]: 0.971850849820917
Peso [1]: -0.028149150179085983
Peso [2]: 2.8481079594601777
Peso [3]: 0.7285556514839426
Peso [4]: 1.6084127644133615
Peso [5]: -1.022261629922777
Peso [6]: -0.06023190962752813
Peso [7]: -0.25726157592453147
Peso [8]: -0.23845126416264767
Peso [9]: -1.9201658330803895
Peso [10]: -0.8000229460098003
Peso [11]: -0.7285556514839426
Peso [12]: -1.7223113041312041
Peso [13]: -1.5894417645358119
Peso [14]: -0.8046594327522415
Peso [15]: 0.3089465926650611
Peso [9]: -1.9201658330803895
Peso [17]: -1.6084127644133615
Peso [9]: -1.9201658330803895
Peso [19]: -1.5445958800637936
Peso [20]: -0.05991097744306005
Peso [21]: -1.8046594327522398
Peso [15]: 0.3089465926650611
