CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: 2.443987186567496
Peso [1]: 1.4439871865675
Peso [2]: -1.4144414211947836
Peso [3]: -1.2357402968852529
Peso [4]: 2.599481998512894
Peso [5]: 2.5894360925314586
Peso [6]: -0.25278525058325024
Peso [7]: 2.1430597083995413
Peso [8]: 2.4930605808868846
Peso [7]: 2.1430597083995413
Peso [10]: -2.6921625869986054
Peso [11]: 2.235740296885251
Peso [12]: 2.4448882089784107
Peso [13]: 2.297653497934026
Peso [14]: -0.8078668972810708
Peso [1]: 1.4439871865675
Peso [16]: 0.1430597083995442
Peso [17]: -0.5994819985128983
Peso [16]: 0.1430597083995442
Peso [19]: 2.342161714511264
Peso [20]: 2.088007545981396
Peso [14]: -0.8078668972810708
Peso [22]: 3.4439871865674996
Peso [17]: -0.5994819985128983
Peso [24]: 0.4063587604999338
Peso [25]: -0.6921625869986072
Peso [26]: 0.34216171451126487
Peso [20]: 2.088007545981396
Peso [14]: -0.8078668972810708
Peso [1]: 1.4439871865675
Peso [30]: 0.5060383967021997
Peso [31]: 2.248580103614637
Peso [32]: -0.8499412438838987
Peso [33]: 3.1843830576259724
Peso [34]: 1.2457862028666935
Peso [35]: 1.1921331027189321
Peso [36]: -1.3912351088306534
Peso [37]: -0.7644422936821251
Peso [38]: -0.40846265309602564
Peso [39]: 0.23555770631787454
Peso [40]: -0.4930605808868851
Peso [20]: 2.088007545981396
Peso [35]: 1.1921331027189321
Peso [43]: -0.19213310271893014
Peso [44]: 0.21533941508306254
Peso [45]: 1.2153394150830605
Peso [46]: -0.6919799964312289
Peso [47]: -1.4930605808868864
Peso [48]: 3.0880075459813994
Peso [7]: 2.1430597083995413
Peso [50]: -1.1430597083995446
Peso [51]: 1.1430597083995446
Peso [7]: 2.1430597083995413
Peso [7]: 2.1430597083995413
Peso [54]: -1.2976534979340284
Peso [55]: 1.2976534979340284
Peso [56]: 1.5364851844858303
Peso [57]: -0.3912351088306511
Peso [58]: -0.21533941508306254
Peso [59]: 1.599481998512898
