CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: -1.4233624997636833
Peso [1]: -1.3461883492722706
Peso [2]: 2.2895375257798696
Peso [3]: 4.403003109727028
Peso [4]: -0.5035021356943282
Peso [5]: -3.818657290909202
Peso [6]: -1.315571952448635
Peso [7]: -1.792115815043926
Peso [8]: -1.3316644633888362
Peso [9]: -3.4258756698348543
Peso [10]: 2.515046083509802
Peso [11]: -2.3935436659303244
Peso [12]: -0.9394059373473411
Peso [13]: -1.9336218095163917
Peso [14]: -3.066657923878155
Peso [15]: -4.057122354554594
Peso [16]: -2.950741068073128
Peso [17]: 0.0722434856526095
Peso [18]: -2.9635184186325483
Peso [19]: -3.243017144746753
Peso [20]: -1.272439613488257
Peso [21]: -2.0666579238781626
Peso [22]: -2.057122354554607
Peso [23]: 0.5170075715061294
Peso [24]: -2.4951834211805375
Peso [25]: 1.484675567601598
Peso [26]: -4.260610310095542
Peso [27]: -2.518020827133419
Peso [28]: -1.0666579238781544
Peso [29]: -1.3599494501819587
Peso [30]: 2.109532489813415
Peso [31]: -2.4657608161654627
Peso [32]: 1.0261862202955352
Peso [33]: -3.9004645286890365
Peso [34]: -2.4030320067781807
Peso [28]: -1.0666579238781544
Peso [36]: 1.883799398790052
Peso [37]: 0.8823527653218249
Peso [38]: 2.030095834771691
Peso [39]: -0.040473084186756776
Peso [40]: 2.6979046085979035
Peso [41]: -1.535613992482201
Peso [42]: -0.5915233221164354
Peso [43]: 1.5571068141931388
Peso [44]: -2.870356502138288
Peso [45]: -2.947530652629697
Peso [46]: -1.7608503477423443
Peso [47]: 1.2227700068361904
Peso [48]: -1.7973050117265263
Peso [49]: -1.3169812132822032
Peso [50]: 2.3169812132821916
Peso [9]: -3.4258756698348543
Peso [52]: -2.425875669834856
Peso [53]: -4.503049820326246
Peso [54]: 3.6358873686315136
Peso [55]: -1.6903472929510182
Peso [56]: 0.9620400858844081
Peso [57]: 3.594733404072399
Peso [58]: 3.472396050867974
Peso [59]: -1.547378087414328
Peso [60]: 2.362889896472034
Peso [61]: 1.9394059373473425
Peso [62]: 0.14895255902317486

Perceptron: 2
Peso [0]: 1.9481558851082397
Peso [1]: -0.5322957668884413
Peso [2]: -2.08140067786947
Peso [3]: -0.9504328976287904
Peso [4]: -1.5873627597557491
Peso [5]: 1.6494928368869755
Peso [6]: -0.647995986640414
Peso [7]: 1.9421077518100642
Peso [8]: -1.6563799805440094
Peso [9]: 1.4077102833758632
Peso [10]: 0.030830746659925738
Peso [11]: -0.036949253263227934
Peso [12]: -1.1814615347211481
Peso [13]: 0.9473442502459428
Peso [14]: 0.871969354592024
Peso [15]: -0.5862415833259669
Peso [16]: 1.4272738202505806
Peso [17]: -0.4333923268538838
Peso [18]: -0.5854549988823252
Peso [19]: -0.501137951174255
Peso [20]: -0.6105153864833021
Peso [14]: 0.871969354592024
Peso [15]: -0.5862415833259669
Peso [23]: 0.5852433635355793
Peso [24]: 1.2976384126385934
Peso [25]: -0.9700970998253292
Peso [26]: 1.510663021473394
Peso [27]: -0.3990213572375854
Peso [14]: 0.871969354592024
Peso [29]: 1.1285743934018384
Peso [30]: 0.5292175876596861
Peso [31]: 1.8507718498861117
Peso [32]: 1.5507439814145685
Peso [33]: 0.16872252674053947
Peso [34]: 0.9624826743699868
Peso [35]: -0.12803064540797696
Peso [36]: 1.0368788799580952
Peso [37]: 0.42875895848425544
Peso [38]: -1.0859479064002022
Peso [39]: 0.9483073064875818
Peso [40]: 0.12198251210980869
Peso [41]: 1.6127796154100695
Peso [42]: -1.1084671085332611
Peso [43]: -0.8777234926238378
Peso [44]: -0.5097662764517917
Peso [45]: 1.9706853755448759
Peso [46]: -0.4348774650875589
