CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [3]: 2.9551339919431836
Peso [0]: -0.9551339919431819
Peso [5]: -2.9551339919431836
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [9]: -1.9551339919431838
Peso [3]: 2.9551339919431836
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [5]: -2.9551339919431836
Peso [5]: -2.9551339919431836
Peso [9]: -1.9551339919431838
Peso [17]: 0.9551339919431819
Peso [9]: -1.9551339919431838
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [17]: 0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [5]: -2.9551339919431836
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [3]: 2.9551339919431836
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [5]: -2.9551339919431836
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [2]: 1.9551339919431838
Peso [3]: 2.9551339919431836
Peso [17]: 0.9551339919431819
Peso [3]: 2.9551339919431836
Peso [0]: -0.9551339919431819
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [9]: -1.9551339919431838
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [2]: 1.9551339919431838
Peso [9]: -1.9551339919431838
Peso [0]: -0.9551339919431819
Peso [5]: -2.9551339919431836
Peso [3]: 2.9551339919431836
Peso [0]: -0.9551339919431819
Peso [17]: 0.9551339919431819
Peso [3]: 2.9551339919431836
Peso [3]: 2.9551339919431836
Peso [9]: -1.9551339919431838
Peso [2]: 1.9551339919431838
Peso [2]: 1.9551339919431838
Peso [17]: 0.9551339919431819

Perceptron: 2
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [2]: -1.2394832568814997
Peso [3]: -0.2394832568814986
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [6]: 0.2394832568814986
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [3]: -0.2394832568814986
Peso [1]: -0.7605167431185019
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [2]: -1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [1]: -0.7605167431185019
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [3]: -0.2394832568814986
Peso [0]: 1.2394832568814997
Peso [2]: -1.2394832568814997
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [6]: 0.2394832568814986
Peso [3]: -0.2394832568814986
Peso [0]: 1.2394832568814997
Peso [32]: 0.7605167431185019
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [6]: 0.2394832568814986
Peso [32]: 0.7605167431185019
Peso [3]: -0.2394832568814986
Peso [2]: -1.2394832568814997
Peso [32]: 0.7605167431185019
Peso [3]: -0.2394832568814986
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [2]: -1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [3]: -0.2394832568814986
Peso [1]: -0.7605167431185019
Peso [6]: 0.2394832568814986
Peso [3]: -0.2394832568814986
Peso [6]: 0.2394832568814986
Peso [6]: 0.2394832568814986
Peso [0]: 1.2394832568814997
Peso [32]: 0.7605167431185019
Peso [0]: 1.2394832568814997
Peso [2]: -1.2394832568814997
Peso [2]: -1.2394832568814997
Peso [2]: -1.2394832568814997
Peso [1]: -0.7605167431185019
Peso [2]: -1.2394832568814997
Peso [32]: 0.7605167431185019
Peso [3]: -0.2394832568814986

Perceptron: 3
Peso [0]: 0.4221051597837885
Peso [1]: -1.5778948402162127
Peso [2]: -0.4221051597837885
Peso [3]: 0.5778948402162118
Peso [1]: -1.5778948402162127
Peso [1]: -1.5778948402162127
Peso [1]: -1.5778948402162127
Peso [7]: -0.5778948402162118
Peso [7]: -0.5778948402162118
Peso [1]: -1.5778948402162127
Peso [3]: 0.5778948402162118
Peso [7]: -0.5778948402162118
Peso [0]: 0.4221051597837885
Peso [1]: -1.5778948402162127
Peso [7]: -0.5778948402162118
Peso [7]: -0.5778948402162118
Peso [1]: -1.5778948402162127
Peso [2]: -0.4221051597837885
Peso [1]: -1.5778948402162127
Peso [7]: -0.5778948402162118
Peso [0]: 0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [2]: -0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [3]: 0.5778948402162118
Peso [7]: -0.5778948402162118
Peso [7]: -0.5778948402162118
Peso [0]: 0.4221051597837885
Peso [7]: -0.5778948402162118
Peso [2]: -0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [3]: 0.5778948402162118
Peso [7]: -0.5778948402162118
Peso [1]: -1.5778948402162127
Peso [7]: -0.5778948402162118
Peso [3]: 0.5778948402162118
Peso [3]: 0.5778948402162118
Peso [38]: 1.5778948402162127
Peso [2]: -0.4221051597837885
Peso [2]: -0.4221051597837885
Peso [1]: -1.5778948402162127
Peso [1]: -1.5778948402162127
Peso [38]: 1.5778948402162127
Peso [0]: 0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [2]: -0.4221051597837885
Peso [7]: -0.5778948402162118
Peso [1]: -1.5778948402162127
Peso [38]: 1.5778948402162127
Peso [0]: 0.4221051597837885
Peso [0]: 0.4221051597837885
Peso [7]: -0.5778948402162118
Peso [3]: 0.5778948402162118
Peso [1]: -1.5778948402162127
Peso [3]: 0.5778948402162118
Peso [2]: -0.4221051597837885
Peso [38]: 1.5778948402162127
Peso [7]: -0.5778948402162118
Peso [38]: 1.5778948402162127
Peso [2]: -0.4221051597837885
Peso [2]: -0.4221051597837885

Perceptron: 4
Peso [0]: -0.15805435125890588
Peso [1]: 0.8419456487410943
Peso [2]: -0.8419456487410943
Peso [3]: 0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [1]: 0.8419456487410943
Peso [0]: -0.15805435125890588
Peso [1]: 0.8419456487410943
Peso [0]: -0.15805435125890588
Peso [9]: -1.1580543512589074
Peso [10]: 1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [1]: 0.8419456487410943
Peso [0]: -0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [3]: 0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [9]: -1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [10]: 1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [10]: 1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [1]: 0.8419456487410943
Peso [9]: -1.1580543512589074
Peso [1]: 0.8419456487410943
Peso [10]: 1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [10]: 1.1580543512589074
Peso [9]: -1.1580543512589074
Peso [1]: 0.8419456487410943
Peso [9]: -1.1580543512589074
Peso [3]: 0.15805435125890588
Peso [2]: -0.8419456487410943
Peso [2]: -0.8419456487410943
Peso [3]: 0.15805435125890588
Peso [2]: -0.8419456487410943
Peso [1]: 0.8419456487410943
Peso [0]: -0.15805435125890588
Peso [3]: 0.15805435125890588
Peso [9]: -1.1580543512589074
Peso [1]: 0.8419456487410943
Peso [9]: -1.1580543512589074
Peso [3]: 0.15805435125890588
Peso [9]: -1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [3]: 0.15805435125890588
Peso [9]: -1.1580543512589074
Peso [0]: -0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [2]: -0.8419456487410943
Peso [9]: -1.1580543512589074
Peso [3]: 0.15805435125890588
Peso [3]: 0.15805435125890588
Peso [3]: 0.15805435125890588
Peso [0]: -0.15805435125890588
Peso [2]: -0.8419456487410943
Peso [10]: 1.1580543512589074
Peso [3]: 0.15805435125890588

Perceptron: 5
Peso [0]: -1.630476351334044
Peso [0]: -1.630476351334044
Peso [2]: 2.6304763513340417
Peso [3]: 3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [5]: -2.6304763513340417
Peso [5]: -2.6304763513340417
Peso [5]: -2.6304763513340417
Peso [5]: -2.6304763513340417
Peso [4]: -3.6304763513340426
Peso [2]: 2.6304763513340417
Peso [4]: -3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [0]: -1.630476351334044
Peso [5]: -2.6304763513340417
Peso [3]: 3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [5]: -2.6304763513340417
Peso [0]: -1.630476351334044
Peso [0]: -1.630476351334044
Peso [0]: -1.630476351334044
Peso [23]: 1.630476351334044
Peso [5]: -2.6304763513340417
Peso [2]: 2.6304763513340417
Peso [4]: -3.6304763513340426
Peso [0]: -1.630476351334044
Peso [5]: -2.6304763513340417
Peso [5]: -2.6304763513340417
Peso [3]: 3.6304763513340426
Peso [5]: -2.6304763513340417
Peso [23]: 1.630476351334044
Peso [0]: -1.630476351334044
Peso [4]: -3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [3]: 3.6304763513340426
Peso [23]: 1.630476351334044
Peso [3]: 3.6304763513340426
Peso [2]: 2.6304763513340417
Peso [3]: 3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [5]: -2.6304763513340417
Peso [3]: 3.6304763513340426
Peso [5]: -2.6304763513340417
Peso [5]: -2.6304763513340417
Peso [0]: -1.630476351334044
Peso [23]: 1.630476351334044
Peso [4]: -3.6304763513340426
Peso [4]: -3.6304763513340426
Peso [23]: 1.630476351334044
Peso [5]: -2.6304763513340417
Peso [0]: -1.630476351334044
Peso [0]: -1.630476351334044
Peso [2]: 2.6304763513340417
Peso [5]: -2.6304763513340417
Peso [2]: 2.6304763513340417
Peso [2]: 2.6304763513340417
Peso [23]: 1.630476351334044
Peso [0]: -1.630476351334044
Peso [2]: 2.6304763513340417
