CAMADA: cam_escondida 
Perceptron: 1
Peso [0]: 1.8503249754384936
Peso [1]: 0.8503249754384956
Peso [2]: -2.0081036323237873
Peso [3]: -1.008103632323787
Peso [4]: 1.8993983697578822
Peso [4]: 1.8993983697578822
Peso [6]: -0.9428229733568261
Peso [7]: 2.0081036323237873
Peso [4]: 1.8993983697578822
Peso [7]: 2.0081036323237873
Peso [10]: -1.8993983697578822
Peso [7]: 2.0081036323237873
Peso [7]: 2.0081036323237873
Peso [4]: 1.8993983697578822
Peso [6]: -0.9428229733568261
Peso [1]: 0.8503249754384956
Peso [16]: 0.008103632323787562
Peso [17]: 0.10060163024211802
Peso [16]: 0.008103632323787562
Peso [7]: 2.0081036323237873
Peso [0]: 1.8503249754384936
Peso [6]: -0.9428229733568261
Peso [22]: 2.8503249754384967
Peso [17]: 0.10060163024211802
Peso [16]: 0.008103632323787562
Peso [17]: 0.10060163024211802
Peso [16]: 0.008103632323787562
Peso [0]: 1.8503249754384936
Peso [6]: -0.9428229733568261
Peso [1]: 0.8503249754384956
Peso [30]: 0.9428229733568261
Peso [0]: 1.8503249754384936
Peso [32]: -0.057177026643173805
Peso [22]: 2.8503249754384967
Peso [34]: 1.008103632323787
Peso [35]: 1.057177026643175
Peso [36]: -1.057177026643175
Peso [37]: -0.8993983697578805
Peso [37]: -0.8993983697578805
Peso [17]: 0.10060163024211802
Peso [17]: 0.10060163024211802
Peso [0]: 1.8503249754384936
Peso [35]: 1.057177026643175
Peso [32]: -0.057177026643173805
Peso [34]: 1.008103632323787
Peso [7]: 2.0081036323237873
Peso [16]: 0.008103632323787562
Peso [37]: -0.8993983697578805
Peso [22]: 2.8503249754384967
Peso [7]: 2.0081036323237873
Peso [3]: -1.008103632323787
Peso [34]: 1.008103632323787
Peso [7]: 2.0081036323237873
Peso [7]: 2.0081036323237873
Peso [37]: -0.8993983697578805
Peso [55]: 0.8993983697578805
Peso [30]: 0.9428229733568261
Peso [32]: -0.057177026643173805
Peso [3]: -1.008103632323787
Peso [55]: 0.8993983697578805
Peso [60]: -0.008103632323787562
Peso [60]: -0.008103632323787562
Peso [17]: 0.10060163024211802

Perceptron: 2
Peso [0]: 0.40202101884676983
Peso [1]: -0.5979789811532308
Peso [2]: 1.592578154823234
Peso [3]: 0.592578154823235
Peso [4]: -0.7235092087154144
Peso [5]: 0.2764907912845869
Peso [6]: 0.2818916176145827
Peso [7]: -1.592578154823234
Peso [5]: 0.2764907912845869
Peso [9]: -0.592578154823235
Peso [10]: -0.2764907912845869
Peso [9]: -0.592578154823235
Peso [7]: -1.592578154823234
Peso [13]: 1.2764907912845869
Peso [6]: 0.2818916176145827
Peso [15]: -1.5979789811532321
Peso [7]: -1.592578154823234
Peso [17]: -1.2764907912845869
Peso [7]: -1.592578154823234
Peso [7]: -1.592578154823234
Peso [1]: -0.5979789811532308
Peso [6]: 0.2818916176145827
Peso [0]: 0.40202101884676983
Peso [10]: -0.2764907912845869
Peso [9]: -0.592578154823235
Peso [25]: 0.7235092087154144
Peso [9]: -0.592578154823235
Peso [0]: 0.40202101884676983
Peso [28]: 1.2818916176145811
Peso [15]: -1.5979789811532321
Peso [30]: -0.2818916176145827
Peso [0]: 0.40202101884676983
Peso [32]: 0.7181083823854163
Peso [15]: -1.5979789811532321
Peso [34]: 0.407421845176764
Peso [35]: -0.7181083823854163
Peso [36]: -1.2818916176145811
Peso [17]: -1.2764907912845869
Peso [17]: -1.2764907912845869
Peso [25]: 0.7235092087154144
Peso [10]: -0.2764907912845869
Peso [0]: 0.40202101884676983
Peso [35]: -0.7181083823854163
Peso [32]: 0.7181083823854163
Peso [34]: 0.407421845176764
Peso [7]: -1.592578154823234
Peso [34]: 0.407421845176764
Peso [17]: -1.2764907912845869
Peso [0]: 0.40202101884676983
Peso [7]: -1.592578154823234
Peso [50]: -0.407421845176764
Peso [7]: -1.592578154823234
Peso [7]: -1.592578154823234
Peso [9]: -0.592578154823235
Peso [10]: -0.2764907912845869
Peso [4]: -0.7235092087154144
Peso [36]: -1.2818916176145811
Peso [32]: 0.7181083823854163
Peso [50]: -0.407421845176764
Peso [4]: -0.7235092087154144
Peso [3]: 0.592578154823235
Peso [2]: 1.592578154823234
Peso [17]: -1.2764907912845869

Perceptron: 3
Peso [0]: -0.6153568208038684
Peso [1]: 0.38464317919613145
Peso [2]: -2.5435550722445224
Peso [3]: -0.5435550722445217
Peso [4]: -1.215055095288745
Peso [5]: -0.21505509528874572
Peso [6]: 0.943856797759644
Peso [7]: 1.5435550722445204
Peso [8]: 0.7849449047112538
Peso [9]: 0.5435550722445217
Peso [10]: -0.7849449047112538
Peso [9]: 0.5435550722445217
Peso [7]: 1.5435550722445204
Peso [5]: -0.21505509528874572
Peso [14]: -0.05614320224035605
